date	n	repeat	F1_score_test	coefs[0]	coefs[1]	coefs[2]	intercept	threshold
2019_07_25	93	1	0.797854479645902	-0.023490456864237785	0.031153948977589607	-0.008348796516656876	-0.12644162774085999	0.32271771039849373
2019_07_25	93	2	0.7979500599716498	-0.02424866519868374	0.03222643956542015	-0.008711641654372215	-0.13075107336044312	0.33396927990359027
2019_07_25	93	3	0.7948078324024813	-0.023801909759640694	0.03149630129337311	-0.008328374475240707	-0.13050761818885803	0.3302020638108573
2019_07_25	93	4	0.7981409151410678	-0.023918164893984795	0.03169049322605133	-0.00859077274799347	-0.11913102865219116	0.3339951270122883
2019_07_25	94	0	0.7947212781921702	-0.024737954139709473	0.03274761140346527	-0.008598952554166317	-0.1409350037574768	0.3404524617149799
2019_07_25	94	1	0.798026129866742	-0.024400662630796432	0.03230726346373558	-0.008592311292886734	-0.1314873993396759	0.3330985554293265
2019_07_25	94	2	0.7981557599878211	-0.024175293743610382	0.03212490305304527	-0.008716799318790436	-0.1273345798254013	0.3334264906209323
2019_07_25	94	3	0.7977148339547765	-0.023914040997624397	0.031752705574035645	-0.008530898950994015	-0.13010713458061218	0.328356418705391
2019_07_25	94	4	0.7977898621939767	-0.024372095242142677	0.032539982348680496	-0.00886498298496008	-0.13848014175891876	0.3343262930924813
2019_07_25	95	0	0.7929990202191146	-0.02420930750668049	0.03221950680017471	-0.008713376708328724	-0.13379305601119995	0.3421442357514784
2019_07_25	95	1	0.7979015194392441	-0.024707535281777382	0.032833412289619446	-0.008838129229843616	-0.13539573550224304	0.33818478178780415
2019_07_25	95	2	0.7970338058887677	-0.0247403122484684	0.032589126378297806	-0.008458814583718777	-0.13454347848892212	0.33631490501793343
2019_07_25	95	3	0.7978630614914959	-0.0245224479585886	0.032523415982723236	-0.008721290156245232	-0.13154709339141846	0.3372777098169338
2019_07_25	95	4	0.7980370774263904	-0.024441378191113472	0.032614290714263916	-0.008957596495747566	-0.13193300366401672	0.33860560502629333
2019_07_25	96	0	0.7990192887673848	-0.024556176736950874	0.03265415504574776	-0.008935876190662384	-0.12569385766983032	0.3398535357431185
2019_07_25	96	1	0.7979024326559032	-0.024783246219158173	0.03297368437051773	-0.008955169469118118	-0.13343627750873566	0.3408551112051659
2019_07_25	96	2	0.7986749771172035	-0.023828862234950066	0.03190689906477928	-0.008953586220741272	-0.12369595468044281	0.3340015887894628
2019_07_25	96	3	0.7976270964646355	-0.02478555589914322	0.03284759819507599	-0.008753577247262001	-0.1347356140613556	0.33968876042516877
2019_07_25	96	4	0.7981204316045946	-0.02517886273562908	0.0334111824631691	-0.008991573937237263	-0.13400129973888397	0.3459898008924522
2019_07_25	97	0	0.7982349360925137	-0.02490294724702835	0.033062420785427094	-0.008938685990869999	-0.13092029094696045	0.34305534633308277
2019_07_25	97	1	0.7978714123702347	-0.025136735290288925	0.03339310362935066	-0.009002821519970894	-0.1357789933681488	0.3461194402970156
2019_07_25	97	2	0.7979718849284066	-0.024913929402828217	0.03310397267341614	-0.008947153575718403	-0.13349874317646027	0.34257515551680284
2019_07_25	97	3	0.7979496128258262	-0.024916013702750206	0.03303511068224907	-0.008865593001246452	-0.13232563436031342	0.34346041898970925
2019_07_25	97	4	0.7978522206039	-0.0248344037681818	0.032811906188726425	-0.008649910800158978	-0.13370783627033234	0.3381981092032265
2019_07_25	98	0	0.7978929496528155	-0.02514314092695713	0.0332694910466671	-0.00887628085911274	-0.13176454603672028	0.3457624271081245
2019_07_25	98	1	0.7979098628347485	-0.02522313967347145	0.03356179594993591	-0.009083172306418419	-0.13823866844177246	0.34588358543014636
2019_07_25	98	2	0.7979498364231189	-0.024467160925269127	0.032485127449035645	-0.008758731186389923	-0.13078507781028748	0.3373649438087895
2019_07_25	98	3	0.7976535752447828	-0.025689400732517242	0.034052371978759766	-0.009085477329790592	-0.1398259699344635	0.3518663833715857
2019_07_25	98	4	0.7979132702967069	-0.025693941861391068	0.03396058455109596	-0.008922264911234379	-0.1417204737663269	0.3481702468277722
2019_07_25	99	0	0.7981799181398589	-0.024967892095446587	0.033340491354465485	-0.009177928790450096	-0.13487288355827332	0.3453387768421214
2019_07_25	99	1	0.7979874980942216	-0.024828258901834488	0.03303828462958336	-0.008958953432738781	-0.13468316197395325	0.34165475613051016
2019_07_25	99	2	0.7979866210533197	-0.024503249675035477	0.03270411491394043	-0.008954816497862339	-0.13481736183166504	0.3375862596770161
2019_07_25	99	3	0.798904538341158	-0.024792160838842392	0.03307293727993965	-0.009165615774691105	-0.12713967263698578	0.34531616062201065
2019_07_25	99	4	0.7981347511548854	-0.024990104138851166	0.03334454074501991	-0.009130783379077911	-0.13677334785461426	0.34457669099660393
2019_07_25	100	0	0.7982802796716897	-0.025584720075130463	0.03394743800163269	-0.009102382697165012	-0.1383991539478302	0.34946098681837845
2019_07_25	100	1	0.7980846664490152	-0.024778401479125023	0.03302030637860298	-0.00904669240117073	-0.13183856010437012	0.3426203879570243
2019_07_25	100	2	0.7981641398211995	-0.02436164952814579	0.032346226274967194	-0.008734671398997307	-0.1290440559387207	0.33538925543768644
2019_07_25	100	3	0.79871622500759	-0.025018367916345596	0.0332060307264328	-0.009004476480185986	-0.12884724140167236	0.3447749867836464
2019_07_25	100	4	0.7982078385314716	-0.024920351803302765	0.03314291685819626	-0.009015658870339394	-0.1314576417207718	0.3441918113936478
2019_07_25	101	0	0.7977647800656651	-0.02567708119750023	0.03391919657588005	-0.008930896408855915	-0.13839325308799744	0.3496758409094305
2019_07_25	101	1	0.7979813360596898	-0.025325842201709747	0.03352421522140503	-0.008969472721219063	-0.1320214420557022	0.34841256347181593
2019_07_25	101	2	0.7981908717301963	-0.025127124041318893	0.03337710350751877	-0.009049279615283012	-0.13184338808059692	0.34656449519990923
2019_07_25	101	3	0.7979754094799496	-0.02464369498193264	0.0326598696410656	-0.008669115602970123	-0.13671793043613434	0.3343327548696558
2019_07_25	101	4	0.7984583895832426	-0.025380656123161316	0.03400467336177826	-0.009475888684391975	-0.13842418789863586	0.3518728451487602
2019_07_25	102	0	0.79964676488326	-0.025879766792058945	0.034323982894420624	-0.009274334646761417	-0.13359971344470978	0.3527678012874283
2019_07_25	102	1	0.7982739081161189	-0.024631008505821228	0.03276914358139038	-0.008942847140133381	-0.12915746867656708	0.3415739839158289
2019_07_25	102	2	0.7978892741109003	-0.025617914274334908	0.034056756645441055	-0.00920086819678545	-0.13884977996349335	0.3527678012874283
2019_07_25	102	3	0.7979732080723729	-0.025089602917432785	0.033249858766794205	-0.008836871944367886	-0.13817709684371948	0.3414572680656145
2019_07_25	102	4	0.7983783076856009	-0.02430063858628273	0.03239814192056656	-0.008926628157496452	-0.1269005388021469	0.3382510150038427
2019_07_25	103	0	0.7978142076502732	-0.025943273678421974	0.03449418768286705	-0.009284826926887035	-0.14371970295906067	0.35456982939696674
2019_07_25	103	1	0.7972516086814265	-0.025145620107650757	0.03325233608484268	-0.008737381547689438	-0.13991586863994598	0.3418465901403781
2019_07_25	103	2	0.7981912650275006	-0.02523891255259514	0.033494383096694946	-0.009037810377776623	-0.132942795753479	0.3473124459078575
2019_07_25	103	3	0.7983041634960323	-0.025906626135110855	0.03449692577123642	-0.00943852961063385	-0.13637663424015045	0.3583927783178298
2019_07_25	103	4	0.7981427388062955	-0.02555946446955204	0.03396996483206749	-0.009202073328197002	-0.136040598154068	0.353087659257566
2019_07_25	104	0	0.7985739750445634	-0.02550305798649788	0.034063488245010376	-0.009436474181711674	-0.13452176749706268	0.3538299559104866
2019_07_25	104	1	0.7981316532696068	-0.02576906606554985	0.03421413525938988	-0.009202049113810062	-0.13902899622917175	0.35278960978539226
2019_07_25	104	2	0.7979582042668295	-0.025388533249497414	0.033707477152347565	-0.009105809964239597	-0.13413487374782562	0.35108289288917766
2019_07_25	104	3	0.7989368423345897	-0.024608628824353218	0.03303874284029007	-0.00935138575732708	-0.12912870943546295	0.3451828864677866
2019_07_25	104	4	0.7979019761469487	-0.02542014792561531	0.033557500690221786	-0.008850128389894962	-0.1341802477836609	0.347895621297856
2019_07_25	105	0	0.7980863324997283	-0.02566670812666416	0.0340675413608551	-0.0091862129047513	-0.13591617345809937	0.35313369941993433
2019_07_25	105	1	0.7979769353186108	-0.025487391278147697	0.03389217332005501	-0.009183764457702637	-0.13715878129005432	0.35138175008349826
2019_07_25	105	2	0.7981555594223073	-0.025835366919636726	0.03431490808725357	-0.009279327467083931	-0.13701480627059937	0.35567640873809975
2019_07_25	105	3	0.7972734597878876	-0.026179257780313492	0.034405551850795746	-0.008853293024003506	-0.14161328971385956	0.35452782784533254
2019_07_25	105	4	0.7993878386825599	-0.025280069559812546	0.0336555540561676	-0.009254259057343006	-0.1292179673910141	0.3474279501748516
2019_07_25	106	0	0.7978579824981497	-0.02572721056640148	0.03419164940714836	-0.009195772930979729	-0.14168386161327362	0.35189707681316457
2019_07_25	106	1	0.7984203445731892	-0.026149669662117958	0.03458831086754799	-0.0092560313642025	-0.13386152684688568	0.3595090503247245
2019_07_25	106	2	0.7984787569270889	-0.026167599484324455	0.0348840206861496	-0.009584602899849415	-0.13799114525318146	0.3621470708562138
2019_07_25	106	3	0.7990709991100693	-0.025473982095718384	0.03396487236022949	-0.00938897393643856	-0.1306789666414261	0.3539139590137551
2019_07_25	106	4	0.7990371478758701	-0.02510213293135166	0.03335597366094589	-0.009137282148003578	-0.1259237825870514	0.34820901749081923
2019_07_25	107	0	0.7985890345338151	-0.025164548307657242	0.03367271646857262	-0.009381591342389584	-0.13365475833415985	0.35034463484699113
2019_07_25	107	1	0.797945950650594	-0.02555050514638424	0.0339791513979435	-0.009214022196829319	-0.1374177187681198	0.3512605917614764
2019_07_25	107	2	0.7981961177316398	-0.02526562102138996	0.03366395831108093	-0.009219435974955559	-0.13428092002868652	0.34987777144613363
2019_07_25	107	3	0.797970118046783	-0.02558792009949684	0.0340145044028759	-0.00917781051248312	-0.13942912220954895	0.3512137438769613
2019_07_25	107	4	0.7979179824465883	-0.025939013808965683	0.034561436623334885	-0.00940928515046835	-0.14189566671848297	0.35676037185912196
2019_07_25	108	0	0.7983827141708149	-0.025841308757662773	0.03440990671515465	-0.009410221129655838	-0.13671335577964783	0.35682498963086695
2019_07_25	108	1	0.7981122637611187	-0.025562908500432968	0.03397234156727791	-0.009209922514855862	-0.13532070815563202	0.35235343982611356
2019_07_25	108	2	0.7982410309996516	-0.025952216237783432	0.03441140055656433	-0.009284702129662037	-0.13392922282218933	0.3592021159089358
2019_07_25	108	3	0.7979604288329121	-0.025938503444194794	0.0343896709382534	-0.009214477613568306	-0.13860107958316803	0.35659075020829134
2019_07_25	108	4	0.7978142076502732	-0.02582072839140892	0.03429104760289192	-0.009195763617753983	-0.14235463738441467	0.3526991449049493
2019_07_25	109	0	0.8032113201152347	-0.02621830813586712	0.034966371953487396	-0.009617611765861511	-0.13855937123298645	0.3496055690826579
2019_07_25	109	1	0.7992530345471521	-0.025764456018805504	0.03437197580933571	-0.009561131708323956	-0.12974894046783447	0.3597174426386021
2019_07_25	109	2	0.7990019527012368	-0.026017196476459503	0.034646205604076385	-0.009515789337456226	-0.13442762196063995	0.3601616898193489
2019_07_25	109	3	0.8034877060483272	-0.025706259533762932	0.034473717212677	-0.009723295457661152	-0.1338636577129364	0.3470757833188415
2019_07_25	109	4	0.7980675066919111	-0.025952912867069244	0.03454948216676712	-0.009431304410099983	-0.13763657212257385	0.3585575536357795
2019_07_25	110	0	0.7978667827601218	-0.0264277346432209	0.035094596445560455	-0.009430250152945518	-0.1437194049358368	0.36209860752740497
2019_07_25	110	1	0.7980387884070603	-0.026028625667095184	0.03473871201276779	-0.009518950246274471	-0.1426064819097519	0.3589614147091857
2019_07_25	110	2	0.7982780362655999	-0.026150718331336975	0.0347442552447319	-0.009448318742215633	-0.13556347787380219	0.3616963618982924
2019_07_25	110	3	0.7981392113386375	-0.026545962318778038	0.03515490144491196	-0.009384112432599068	-0.14122645556926727	0.36342731045891136
2019_07_25	110	4	0.7973408892763731	-0.0265383031219244	0.03495870903134346	-0.009158304892480373	-0.13848932087421417	0.3636825506573041
2019_07_25	111	0	0.7982170036964557	-0.026366503909230232	0.035024240612983704	-0.009495186619460583	-0.13829079270362854	0.3637794773149216
2019_07_25	111	1	0.7981298249429162	-0.026163633912801743	0.034928638488054276	-0.009559879079461098	-0.1449943482875824	0.35899856992793905
2019_07_25	111	2	0.7983576642335767	-0.025909727439284325	0.03447205573320389	-0.009345624595880508	-0.14031611382961273	0.355279009441868
2019_07_25	111	3	0.7983807782710891	-0.026793815195560455	0.03561433404684067	-0.009695717133581638	-0.13945242762565613	0.3710465534697926
2019_07_25	111	4	0.7978899642514604	-0.02639375999569893	0.03495734557509422	-0.009342438541352749	-0.13961820304393768	0.36347819695416056
2019_07_25	112	0	0.8021269326044248	-0.02613266184926033	0.03491454944014549	-0.009708361700177193	-0.1355767399072647	0.3550350773535307
2019_07_25	112	1	0.8024819906925349	-0.02686348930001259	0.03560744598507881	-0.009631574153900146	-0.13590829074382782	0.3605720126699296
2019_07_25	112	2	0.7982251995562998	-0.02653123438358307	0.03529077023267746	-0.009615996852517128	-0.13959500193595886	0.36660165849588405
2019_07_25	112	3	0.7989480090419057	-0.026141053065657616	0.03485714644193649	-0.009647039696574211	-0.13361191749572754	0.36420757005273213
2019_07_25	112	4	0.7979681266214654	-0.026209741830825806	0.03487718105316162	-0.009477456100285053	-0.14098915457725525	0.3617803650015609
2019_07_25	113	0	0.7979371572808774	-0.026382049545645714	0.035076938569545746	-0.009504493325948715	-0.14148402214050293	0.36297740922313687
2019_07_25	113	1	0.7981296215745977	-0.026683034375309944	0.03541066125035286	-0.009549302980303764	-0.14073380827903748	0.36740130342122834
2019_07_25	113	2	0.7979947689625109	-0.02675064280629158	0.03561932221055031	-0.009699642658233643	-0.1440904587507248	0.36938183812521225
2019_07_25	113	3	0.798309994119825	-0.026160983368754387	0.03483690321445465	-0.009553749114274979	-0.13636523485183716	0.3632407266429977
2019_07_25	113	4	0.7981727213400044	-0.026194222271442413	0.035046789795160294	-0.00966623518615961	-0.14575409889221191	0.36037492846610736
2019_07_25	114	0	0.8015622332252007	-0.026722026988863945	0.035517189651727676	-0.009668114595115185	-0.13891050219535828	0.36021984581391936
2019_07_25	114	1	0.7989154013015184	-0.026056036353111267	0.03469148278236389	-0.009518053382635117	-0.13484810292720795	0.36039431379763087
2019_07_25	114	2	0.7980400696864112	-0.026145771145820618	0.034809742122888565	-0.009486408904194832	-0.13966983556747437	0.3612876544920054
2019_07_25	114	3	0.7979630919220055	-0.026924198493361473	0.035775620490312576	-0.00966567825525999	-0.1443483829498291	0.3703309116477168
2019_07_25	114	4	0.7981379970416775	-0.02599427103996277	0.03451685234904289	-0.009323394857347012	-0.1377939134836197	0.3578507967573186
2019_07_25	115	0	0.7979531845400109	-0.0267717894166708	0.03559282794594765	-0.0096223009750247	-0.14498689770698547	0.3678390888248006
2019_07_25	115	1	0.7988021873101294	-0.02593143656849861	0.03463125228881836	-0.00957445241510868	-0.13765311241149902	0.35831200610314856
2019_07_25	115	2	0.8020445107017357	-0.026553133502602577	0.03524484485387802	-0.009530426003038883	-0.13867448270320892	0.3558573384989857
2019_07_25	115	3	0.7979973878972574	-0.02618625946342945	0.034870922565460205	-0.00952097587287426	-0.13966535031795502	0.3616220514607857
2019_07_25	115	4	0.8029553539478392	-0.02667314186692238	0.03547650948166847	-0.00973885040730238	-0.1345919966697693	0.3539995775613172
2019_07_25	116	0	0.7983173129318424	-0.026369670405983925	0.03511955961585045	-0.009609055705368519	-0.13927997648715973	0.3658601695651103
2019_07_25	116	1	0.8007105251894021	-0.026727935299277306	0.03531588986515999	-0.009374979883432388	-0.13914693892002106	0.3590534950339223
2019_07_25	116	2	0.798025700680568	-0.027285510674118996	0.036119647324085236	-0.009622777812182903	-0.14519426226615906	0.3735440303477365
2019_07_25	116	3	0.8033099936346275	-0.02645832672715187	0.035446781665086746	-0.009952661581337452	-0.1381901502609253	0.356648098480715
2019_07_25	116	4	0.8014417334925782	-0.027021707966923714	0.03580682724714279	-0.00960431806743145	-0.1418871432542801	0.3617739032243864
2019_07_25	117	0	0.7987761213462666	-0.02636023610830307	0.035470183938741684	-0.010018732398748398	-0.14608584344387054	0.36428995771170697
2019_07_25	117	1	0.798226356858739	-0.026531221345067024	0.035441555082798004	-0.009767137467861176	-0.14382697641849518	0.36595063444555326
2019_07_25	117	2	0.8000085962348491	-0.02648751437664032	0.03513411059975624	-0.009434658102691174	-0.14114108681678772	0.35783464231438245
2019_07_25	117	3	0.7978832291643982	-0.026981454342603683	0.035860635340213776	-0.009638617746531963	-0.14897418022155762	0.369167791756307
2019_07_25	117	4	0.8016733543925553	-0.02715408056974411	0.036121219396591187	-0.009870510548353195	-0.14086495339870453	0.36659035038582866
2019_07_25	118	0	0.8016648879402347	-0.026732569560408592	0.03556618466973305	-0.009720935486257076	-0.13869410753250122	0.36110672473111943
2019_07_25	118	1	0.7979362591431558	-0.02693411521613598	0.03570986166596413	-0.009605283848941326	-0.1411658078432083	0.3714164902130327
2019_07_25	118	2	0.7979712227083741	-0.026804648339748383	0.03570135682821274	-0.009758666157722473	-0.142438143491745	0.3706636931722035
2019_07_25	118	3	0.7981318561963723	-0.027237582951784134	0.03609415143728256	-0.009622211568057537	-0.14750051498413086	0.37155541842228434
2019_07_25	118	4	0.7987234319706477	-0.026464028283953667	0.035141296684741974	-0.00956068467348814	-0.1351441740989685	0.3662171827540014
2019_07_25	119	0	0.798033842272391	-0.02718343399465084	0.03602192923426628	-0.00960411224514246	-0.14706827700138092	0.37158449641956964
2019_07_25	119	1	0.8029728819268991	-0.027256673201918602	0.03626060113310814	-0.009948489256203175	-0.13843409717082977	0.36159620435208767
2019_07_25	119	2	0.8029741351918146	-0.027375472709536552	0.036399513483047485	-0.009913952089846134	-0.1428273618221283	0.3646873570079387
2019_07_25	119	3	0.798222299681931	-0.026858003810048103	0.03576663136482239	-0.009783458895981312	-0.1416851431131363	0.3724002957878501
2019_07_25	119	4	0.7984359726295209	-0.02727622352540493	0.03638821467757225	-0.010007210075855255	-0.14553634822368622	0.37651887101444653
2019_07_25	120	0	0.8017329690968072	-0.027013005688786507	0.03599413484334946	-0.009899139404296875	-0.14024150371551514	0.3654966945990447
2019_07_25	120	1	0.8015702003285473	-0.027201585471630096	0.036157336086034775	-0.00981934741139412	-0.14311303198337555	0.3657180104672713
2019_07_25	120	2	0.7988889853311344	-0.027275249361991882	0.03630596771836281	-0.009951216168701649	-0.1412499099969864	0.37723451283652226
2019_07_25	120	3	0.7979216035828425	-0.027126168832182884	0.03589121252298355	-0.00953900720924139	-0.14434796571731567	0.37117417356898896
2019_07_25	120	4	0.8016220253975029	-0.027346225455403328	0.03638455644249916	-0.009946727193892002	-0.1419987976551056	0.36925825663675
2019_07_25	121	0	0.801656951295027	-0.0273745097219944	0.03641773760318756	-0.00996579322963953	-0.14120067656040192	0.37022106143575034
2019_07_25	121	1	0.8029528676888131	-0.027005404233932495	0.036050740629434586	-0.010006341151893139	-0.13884830474853516	0.35834027637828697
2019_07_25	121	2	0.801458982125336	-0.027250025421380997	0.03611322119832039	-0.009661374613642693	-0.14498406648635864	0.3639482912436054
2019_07_25	121	3	0.8017927649130294	-0.02738233655691147	0.03650583699345589	-0.010071621276438236	-0.1417558193206787	0.37081069860292337
2019_07_25	121	4	0.803020981394658	-0.026946550235152245	0.03597455099225044	-0.009927787818014622	-0.14294862747192383	0.36045893156937586
2019_07_25	122	0	0.8026500618487535	-0.027201266959309578	0.036176737397909164	-0.009893550537526608	-0.1394297480583191	0.35791056819618283
2019_07_25	122	1	0.7979432655017648	-0.02699798159301281	0.03588218241930008	-0.009716597385704517	-0.14382781088352203	0.3726280734332512
2019_07_25	122	2	0.7983310152990265	-0.02789192646741867	0.03719472140073776	-0.010198932141065598	-0.14948751032352448	0.38479559985283296
2019_07_25	122	3	0.7981124690123081	-0.02712775394320488	0.03601089119911194	-0.009715930558741093	-0.1435101479291916	0.37338248591837403
2019_07_25	122	4	0.7982308982766508	-0.027224406599998474	0.036252666264772415	-0.009907230734825134	-0.14411883056163788	0.37723451283652226
2019_07_25	123	0	0.8026234797189734	-0.027842210605740547	0.036924783140420914	-0.009947944432497025	-0.14537189900875092	0.37079454415998714
2019_07_25	123	1	0.8032550648469949	-0.027024488896131516	0.03612370043992996	-0.010046735405921936	-0.1414414346218109	0.3624733906035259
2019_07_25	123	2	0.8027345393352966	-0.027711141854524612	0.03685205802321434	-0.010059403255581856	-0.14351476728916168	0.36539976794142726
2019_07_25	123	3	0.8013413357824816	-0.02783959172666073	0.03698381781578064	-0.010078384540975094	-0.14243854582309723	0.37652210190303376
2019_07_25	123	4	0.8019263963176849	-0.02713209018111229	0.0362488217651844	-0.00999442022293806	-0.14684635400772095	0.3642948040445879
2019_07_25	124	0	0.8030344769129708	-0.02706829085946083	0.03611905500292778	-0.009939774870872498	-0.14422208070755005	0.3608514845327267
2019_07_25	124	1	0.8014630390143738	-0.02717585116624832	0.03621263429522514	-0.009998690336942673	-0.13839615881443024	0.3700296312869558
2019_07_25	124	2	0.8032271762208069	-0.027244653552770615	0.03644920885562897	-0.010215350426733494	-0.13937146961688995	0.36866861946957696
2019_07_25	124	3	0.8018678834918332	-0.027543891221284866	0.036622434854507446	-0.00998081173747778	-0.1431054025888443	0.3711580191260527
2019_07_25	124	4	0.7986468024201417	-0.02730027586221695	0.03649285063147545	-0.010076365433633327	-0.14842532575130463	0.37545590866924144
2019_07_25	125	0	0.798427386072375	-0.026852212846279144	0.03582220897078514	-0.009845461696386337	-0.1433003544807434	0.37077354338416996
2019_07_25	125	1	0.8028003195559852	-0.027711549773812294	0.03703989088535309	-0.010263778269290924	-0.14744482934474945	0.36543530771588695
2019_07_25	125	2	0.8031018920694112	-0.027622707188129425	0.03681644797325134	-0.010121737606823444	-0.14435091614723206	0.36907732687586403
2019_07_25	125	3	0.7982175850451037	-0.02793429046869278	0.037089694291353226	-0.01003213319927454	-0.14663836359977722	0.3849781450580126
2019_07_25	125	4	0.8016221985058698	-0.02701803296804428	0.035915669053792953	-0.009789637289941311	-0.13996076583862305	0.3645532751315679
2019_07_25	126	0	0.8027799357507297	-0.027633048593997955	0.036908917129039764	-0.010212182067334652	-0.1461254358291626	0.36377059237130666
2019_07_25	126	1	0.8034373010821133	-0.02727784402668476	0.036579277366399765	-0.010298756882548332	-0.14325550198554993	0.36770419922628295
2019_07_25	126	2	0.8015642362595093	-0.02747851237654686	0.036618445068597794	-0.010035659186542034	-0.14541669189929962	0.3711111712415376
2019_07_25	126	3	0.8031476021804145	-0.027451390400528908	0.036735959351062775	-0.010216046124696732	-0.14732900261878967	0.36715575588859733
2019_07_25	126	4	0.8016329322247633	-0.027848826721310616	0.03708820790052414	-0.010169492103159428	-0.14531970024108887	0.37681126643159263
2019_07_25	127	0	0.8029689891598348	-0.027583438903093338	0.036863215267658234	-0.010294077917933464	-0.1408679187297821	0.3653383810582695
2019_07_25	127	1	0.8032150658494688	-0.02785373479127884	0.03718224912881851	-0.010302740149199963	-0.14464612305164337	0.37385581109640603
2019_07_25	127	2	0.8020979915568633	-0.02761133387684822	0.036853957921266556	-0.010190682485699654	-0.14449872076511383	0.3732597121520585
2019_07_25	127	3	0.8027058450480923	-0.027860278263688087	0.037000320851802826	-0.010041385889053345	-0.14430375397205353	0.36980589225228877
2019_07_25	127	4	0.8028088338248086	-0.027514109387993813	0.03671947121620178	-0.010057438164949417	-0.15056344866752625	0.3655031563762192
2019_07_25	128	0	0.8016592541908998	-0.02781270630657673	0.03706006705760956	-0.010167504660785198	-0.14639008045196533	0.3761691273248767
2019_07_25	128	1	0.803004237821508	-0.027767624706029892	0.03697958216071129	-0.010187014006078243	-0.14119268953800201	0.36690859291167277
2019_07_25	128	2	0.8031009065491824	-0.028292780742049217	0.03771378472447395	-0.010375641286373138	-0.1477583795785904	0.3779380388263958
2019_07_25	128	3	0.8021201413427562	-0.027759302407503128	0.03679998591542244	-0.009993752464652061	-0.13782042264938354	0.36093548763599514
2019_07_25	128	4	0.8014854971933495	-0.027835465967655182	0.037072356790304184	-0.01011387724429369	-0.14884018898010254	0.3743420598287871
2019_07_25	129	0	0.8028362789713198	-0.027760567143559456	0.03684673085808754	-0.00992618314921856	-0.14746391773223877	0.3670612523974203
2019_07_25	129	1	0.8021614376073388	-0.02811979129910469	0.03728444501757622	-0.010077868588268757	-0.143530011177063	0.36828737461628147
2019_07_25	129	2	0.8028450579743692	-0.027529824525117874	0.036658626049757004	-0.010084855370223522	-0.14051413536071777	0.3650330620867744
2019_07_25	129	3	0.8013136288998357	-0.028363743796944618	0.03754494711756706	-0.010000033304095268	-0.1504700481891632	0.37840732539369387
2019_07_25	129	4	0.7986275489152859	-0.027791254222393036	0.03722554072737694	-0.01036277785897255	-0.1510678231716156	0.3840395719234166
2019_07_25	130	0	0.8015366556397395	-0.02857854776084423	0.038044221699237823	-0.01037365011870861	-0.1519799679517746	0.3843594298935543
2019_07_25	130	1	0.8024973985431841	-0.02746715396642685	0.036699894815683365	-0.010291656479239464	-0.13614805042743683	0.36174482522710116
2019_07_25	130	2	0.8030235660293463	-0.027924468740820885	0.03716149181127548	-0.010136731900274754	-0.14710676670074463	0.3713938739929219
2019_07_25	130	3	0.8028453573533126	-0.027601473033428192	0.03664297237992287	-0.00996329914778471	-0.1405351161956787	0.3648658636023842
2019_07_25	130	4	0.8015869630135233	-0.02819048799574375	0.037533022463321686	-0.010238753631711006	-0.1499624252319336	0.37882249457715544
2019_07_25	131	0	0.8033687604743418	-0.028092270717024803	0.037696462124586105	-0.010593237355351448	-0.15098008513450623	0.37715374062184104
2019_07_25	131	1	0.803168954414506	-0.02817366272211075	0.037566181272268295	-0.01034399401396513	-0.14732037484645844	0.37648010035139956
2019_07_25	131	2	0.8029720836429254	-0.027644718065857887	0.0368688628077507	-0.010207516141235828	-0.1412317156791687	0.3726022263245532
2019_07_25	131	3	0.8018513778687825	-0.028450720012187958	0.03777897357940674	-0.010261423885822296	-0.14631396532058716	0.38372456028615975
2019_07_25	131	4	0.8026628824241412	-0.02785644307732582	0.03732805326581001	-0.010476866737008095	-0.1465371549129486	0.365176836628907
2019_07_25	132	0	0.8023423010398649	-0.02820887789130211	0.037641603499650955	-0.010448829270899296	-0.1438276469707489	0.3694335323426083
2019_07_25	132	1	0.8021381510794348	-0.02815241925418377	0.0374562107026577	-0.010305552743375301	-0.1411026418209076	0.3652705323979373
2019_07_25	132	2	0.8020106347623795	-0.028418369591236115	0.037853702902793884	-0.010444022715091705	-0.14382223784923553	0.36998359112458745
2019_07_25	132	3	0.8029233977126731	-0.027921728789806366	0.03715387359261513	-0.010201903060078621	-0.14190077781677246	0.37072911866609537
2019_07_25	132	4	0.8022678951098513	-0.028112130239605904	0.037497587502002716	-0.010352225974202156	-0.14592912793159485	0.3668423596956341
2019_07_25	133	0	0.8029447229802628	-0.028540296480059624	0.03797514736652374	-0.010335918515920639	-0.15150825679302216	0.37832655317901265
2019_07_25	133	1	0.8021952701145814	-0.02924482524394989	0.03878215700387955	-0.010467210784554482	-0.1508137434720993	0.38229650753059546
2019_07_25	133	2	0.8026335163332703	-0.028118757531046867	0.037430211901664734	-0.010240399278700352	-0.14686092734336853	0.3706023062890458
2019_07_25	133	3	0.8029803756952462	-0.028257161378860474	0.037658464163541794	-0.01040458120405674	-0.1437601000070572	0.3738493493192315
2019_07_25	133	4	0.8028453573533126	-0.02831660583615303	0.03765534609556198	-0.010294820182025433	-0.1450473964214325	0.37464980196672265
2019_07_25	134	0	0.8031349290404576	-0.028156116604804993	0.03759646415710449	-0.010388284921646118	-0.14919066429138184	0.37574507319780026
